Desplazamiento Bala, Velocidad Bala, Estatus Aire, Estatus Suelo
-114,-503,1,0
-97,-503,1,0
-80,-503,1,0
-64,-503,1,0
-47,-503,1,0
-30,-503,1,0
-13,-503,1,0
3,-503,1,0
20,-503,1,0
37,-503,1,0
50,-503,1,0
-650,-446,1,0
-650,-446,1,0
-636,-446,1,0
-621,-446,1,0
-606,-446,1,0
-591,-446,1,0
-576,-446,1,0
-561,-446,0,1
-546,-446,0,1
-532,-446,0,1
-517,-446,0,1
-502,-446,0,1
-487,-446,0,1
-472,-446,0,1
-457,-446,0,1
-442,-446,0,1
-427,-446,0,1
-413,-446,0,1
-398,-446,0,1
-383,-446,0,1
-368,-446,0,1
-353,-446,0,1
-338,-446,0,1
-323,-446,0,1
-309,-446,0,1
-294,-446,0,1
-279,-446,0,1
-264,-446,0,1
-249,-446,0,1
-234,-446,0,1
-219,-446,0,1
-204,-446,0,1
-190,-446,0,1
-175,-446,0,1
-160,-446,0,1
-145,-446,1,0
-130,-446,1,0
-115,-446,1,0
-100,-446,1,0
-86,-446,1,0
-71,-446,1,0
-56,-446,1,0
-41,-446,1,0
-26,-446,1,0
-11,-446,1,0
4,-446,1,0
19,-446,1,0
33,-446,1,0
48,-446,1,0
50,-446,1,0
-650,-501,1,0
-650,-501,1,0
-634,-501,1,0
-617,-501,1,0
-600,-501,1,0
-584,-501,1,0
-567,-501,1,0
-550,-501,0,1
-534,-501,0,1
-517,-501,0,1
-500,-501,0,1
-483,-501,0,1
-467,-501,0,1
-450,-501,0,1
-433,-501,0,1
-417,-501,0,1
-400,-501,0,1
-383,-501,0,1
-367,-501,0,1
-350,-501,0,1
-333,-501,0,1
-316,-501,0,1
-300,-501,0,1
-283,-501,0,1
-266,-501,0,1
-250,-501,0,1
-233,-501,0,1
-216,-501,0,1
-200,-501,0,1
-183,-501,0,1
-166,-501,1,0
-149,-501,1,0
-133,-501,1,0
-116,-501,1,0
-99,-501,1,0
-83,-501,1,0
-66,-501,1,0
-49,-501,1,0
-33,-501,1,0
-16,-501,1,0
1,-501,1,0
18,-501,1,0
34,-501,1,0
50,-501,1,0
-650,-753,1,0
-650,-753,1,0
-625,-753,1,0
-600,-753,1,0
-575,-753,1,0
-550,-753,1,0
-525,-753,1,0
-500,-753,1,0
-475,-753,0,1
-450,-753,0,1
-425,-753,0,1
-399,-753,0,1
-374,-753,0,1
-349,-753,0,1
-324,-753,0,1
-299,-753,0,1
-274,-753,0,1
-249,-753,0,1
-224,-753,0,1
-199,-753,0,1
-174,-753,0,1
-148,-753,1,0
-123,-753,1,0
-98,-753,1,0
-73,-753,1,0
-48,-753,1,0
-23,-753,1,0
2,-753,1,0
27,-753,1,0
50,-753,1,0
-650,-348,1,0
-650,-348,1,0
-639,-348,1,0
-627,-348,1,0
-616,-348,1,0
-604,-348,1,0
-592,-348,1,0
-581,-348,1,0
-569,-348,1,0
-558,-348,0,1
-546,-348,0,1
-534,-348,0,1
-523,-348,0,1
-511,-348,0,1
-500,-348,0,1
-488,-348,0,1
-476,-348,0,1
-465,-348,0,1
-453,-348,0,1
-442,-348,0,1
-430,-348,0,1
-418,-348,0,1
-407,-348,0,1
-395,-348,0,1
-384,-348,0,1
-372,-348,0,1
-360,-348,0,1
-349,-348,0,1
-337,-348,0,1
-326,-348,0,1
-314,-348,0,1
-302,-348,0,1
-291,-348,0,1
-279,-348,0,1
-268,-348,0,1
-256,-348,0,1
-244,-348,0,1
-233,-348,0,1
-221,-348,0,1
-210,-348,0,1
-198,-348,0,1
-186,-348,0,1
-175,-348,0,1
-163,-348,0,1
-152,-348,0,1
-140,-348,1,0
-128,-348,1,0
-117,-348,1,0
-105,-348,1,0
-94,-348,1,0
-82,-348,1,0
-70,-348,1,0
-59,-348,1,0
-47,-348,1,0
-36,-348,1,0
-24,-348,1,0
-12,-348,1,0
-1,-348,1,0
11,-348,1,0
22,-348,1,0
34,-348,1,0
46,-348,1,0
50,-348,1,0
-650,-457,1,0
-650,-457,1,0
-635,-457,1,0
-620,-457,1,0
-605,-457,0,1
-590,-457,0,1
-574,-457,0,1
-559,-457,0,1
-544,-457,0,1
-529,-457,0,1
-513,-457,0,1
-498,-457,0,1
-483,-457,0,1
-468,-457,0,1
-452,-457,0,1
-437,-457,0,1
-422,-457,0,1
-407,-457,0,1
-392,-457,0,1
-376,-457,0,1
-361,-457,0,1
-346,-457,0,1
-331,-457,0,1
-315,-457,0,1
-300,-457,0,1
-285,-457,0,1
-270,-457,0,1
-254,-457,0,1
-239,-457,0,1
-224,-457,0,1
-209,-457,1,0
-193,-457,1,0
-178,-457,1,0
-163,-457,1,0
-148,-457,1,0
-133,-457,1,0
-117,-457,1,0
-102,-457,1,0
-87,-457,1,0
-72,-457,1,0
-56,-457,1,0
-41,-457,1,0
-26,-457,1,0
-11,-457,1,0
5,-457,1,0
20,-457,1,0
35,-457,1,0
50,-457,1,0
-650,-644,1,0
-650,-644,1,0
-629,-644,1,0
-608,-644,1,0
-586,-644,0,1
-565,-644,0,1
-543,-644,0,1
-522,-644,0,1
-500,-644,0,1
-479,-644,0,1
-457,-644,0,1
-436,-644,0,1
-414,-644,0,1
-393,-644,0,1
-371,-644,0,1
-350,-644,0,1
-328,-644,0,1
-307,-644,0,1
-286,-644,0,1
-264,-644,0,1
-243,-644,0,1
-221,-644,0,1
-200,-644,0,1
-178,-644,0,1
-157,-644,0,1
-135,-644,0,1
-114,-644,0,1
-92,-644,0,1
-71,-644,0,1
-49,-644,0,1
-650,-312,0,1
-650,-312,0,1
-640,-312,0,1
-630,-312,0,1
-619,-312,0,1
-609,-312,0,1
-599,-312,0,1
-588,-312,0,1
-578,-312,0,1
-567,-312,0,1
-557,-312,0,1
-547,-312,0,1
-536,-312,0,1
-526,-312,0,1
-515,-312,0,1
-505,-312,0,1
-495,-312,0,1
-484,-312,0,1
-474,-312,0,1
-463,-312,0,1
-453,-312,0,1
-443,-312,0,1
-432,-312,0,1
-422,-312,0,1
-411,-312,0,1
-401,-312,0,1
-391,-312,0,1
-380,-312,0,1
-370,-312,0,1
-359,-312,0,1
-349,-312,0,1
-339,-312,0,1
-328,-312,0,1
-318,-312,0,1
-307,-312,0,1
-297,-312,0,1
-287,-312,0,1
-276,-312,0,1
-266,-312,0,1
-255,-312,0,1
-245,-312,0,1
-235,-312,0,1
-224,-312,0,1
-214,-312,0,1
-203,-312,0,1
-193,-312,0,1
-183,-312,0,1
-172,-312,0,1
-162,-312,0,1
-151,-312,0,1
-141,-312,0,1
-131,-312,0,1
-120,-312,0,1
-110,-312,0,1
-99,-312,0,1
-89,-312,0,1
-79,-312,0,1
-68,-312,0,1
-58,-312,0,1
-47,-312,0,1
-37,-312,1,0
-650,-327,1,0
-650,-327,1,0
-640,-327,1,0
-629,-327,0,1
-618,-327,0,1
-607,-327,0,1
-596,-327,0,1
-585,-327,0,1
-574,-327,0,1
-563,-327,0,1
-552,-327,0,1
-542,-327,0,1
-531,-327,0,1
-520,-327,0,1
-509,-327,0,1
-498,-327,0,1
-487,-327,0,1
-476,-327,0,1
-465,-327,0,1
-454,-327,0,1
-443,-327,0,1
-433,-327,0,1
-422,-327,0,1
-411,-327,0,1
-400,-327,0,1
-389,-327,0,1
-378,-327,0,1
-367,-327,0,1
-356,-327,0,1
-345,-327,0,1
-334,-327,0,1
-324,-327,0,1
-313,-327,0,1
-302,-327,0,1
-291,-327,0,1
-280,-327,0,1
-269,-327,0,1
-258,-327,0,1
-247,-327,0,1
-236,-327,0,1
-225,-327,0,1
-215,-327,0,1
-204,-327,0,1
-193,-327,0,1
-182,-327,0,1
-171,-327,0,1
-160,-327,0,1
-149,-327,0,1
-138,-327,0,1
-127,-327,1,0
-116,-327,1,0
-106,-327,1,0
-95,-327,1,0
-84,-327,1,0
-73,-327,1,0
-62,-327,1,0
-51,-327,1,0
-40,-327,1,0
-29,-327,1,0
-18,-327,1,0
-7,-327,1,0
3,-327,1,0
14,-327,1,0
25,-327,1,0
36,-327,1,0
47,-327,1,0
50,-327,1,0
-650,-708,1,0
-650,-708,1,0
-627,-708,1,0
-603,-708,1,0
-580,-708,0,1
-556,-708,0,1
-532,-708,0,1
-509,-708,0,1
-485,-708,0,1
-462,-708,0,1
-438,-708,0,1
-414,-708,0,1
-391,-708,0,1
-367,-708,0,1
-344,-708,0,1
-320,-708,0,1
-296,-708,0,1
-273,-708,0,1
-249,-708,0,1
-226,-708,0,1
-202,-708,0,1
-178,-708,0,1
-155,-708,0,1
-131,-708,1,0
-108,-708,1,0
-84,-708,1,0
-60,-708,1,0
-37,-708,1,0
-13,-708,1,0
10,-708,1,0
34,-708,1,0
50,-708,1,0
-650,-402,1,0
-650,-402,1,0
-637,-402,1,0
-624,-402,1,0
-610,-402,1,0
-597,-402,1,0
-584,-402,1,0
-570,-402,1,0
-557,-402,1,0
-543,-402,0,1
-530,-402,0,1
-517,-402,0,1
-503,-402,0,1
-490,-402,0,1
-476,-402,0,1
-463,-402,0,1
-450,-402,0,1
-436,-402,0,1
-423,-402,0,1
-409,-402,0,1
-396,-402,0,1
-383,-402,0,1
-369,-402,0,1
-356,-402,0,1
-342,-402,0,1
-329,-402,0,1
-316,-402,0,1
-302,-402,0,1
-289,-402,0,1
-275,-402,0,1
-262,-402,0,1
-249,-402,0,1
-235,-402,0,1
-222,-402,0,1
-208,-402,0,1
-195,-402,0,1
-182,-402,0,1
-168,-402,0,1
-155,-402,0,1
-141,-402,0,1
-128,-402,0,1
-115,-402,0,1
-101,-402,1,0
-88,-402,1,0
-74,-402,1,0
-61,-402,1,0
-48,-402,1,0
-34,-402,1,0
-21,-402,1,0
-7,-402,1,0
6,-402,1,0
19,-402,1,0
33,-402,1,0
46,-402,1,0
50,-402,1,0
-650,-743,1,0
-650,-743,1,0
-626,-743,1,0
-601,-743,1,0
-576,-743,1,0
-551,-743,1,0
-527,-743,1,0
-502,-743,1,0
-477,-743,0,1
-452,-743,0,1
-428,-743,0,1
-403,-743,0,1
-378,-743,0,1
-353,-743,0,1
-329,-743,0,1
-304,-743,0,1
-279,-743,0,1
-254,-743,0,1
-229,-743,0,1
-205,-743,0,1
-180,-743,0,1
-155,-743,1,0
-130,-743,1,0
-106,-743,1,0
-81,-743,1,0
-56,-743,1,0
-31,-743,1,0
-7,-743,1,0
18,-743,1,0
43,-743,1,0
50,-743,1,0
-650,-744,1,0
-650,-744,1,0
-626,-744,1,0
-601,-744,1,0
-576,-744,1,0
-551,-744,1,0
-527,-744,1,0
-502,-744,1,0
-477,-744,1,0
-452,-744,0,1
-427,-744,0,1
-403,-744,0,1
-378,-744,0,1
-353,-744,0,1
-328,-744,0,1
-303,-744,0,1
-279,-744,0,1
-254,-744,0,1
-229,-744,0,1
-204,-744,0,1
-179,-744,0,1
-155,-744,1,0
-130,-744,1,0
-105,-744,1,0
-80,-744,1,0
-55,-744,1,0
-31,-744,1,0
-6,-744,1,0
19,-744,1,0
44,-744,1,0
50,-744,1,0
-650,-636,1,0
-650,-636,1,0
-629,-636,1,0
-608,-636,1,0
-587,-636,1,0
-566,-636,1,0
-544,-636,1,0
-523,-636,1,0
-502,-636,1,0
-481,-636,0,1
-460,-636,0,1
-438,-636,0,1
-417,-636,0,1
-396,-636,0,1
-375,-636,0,1
-354,-636,0,1
-332,-636,0,1
-311,-636,0,1
-290,-636,0,1
-269,-636,0,1
-248,-636,0,1
-226,-636,0,1
-205,-636,1,0
-184,-636,1,0
-163,-636,1,0
-142,-636,1,0
-120,-636,1,0
-99,-636,1,0
-78,-636,1,0
-57,-636,1,0
-36,-636,1,0
-14,-636,1,0
7,-636,1,0
28,-636,1,0
49,-636,1,0
50,-636,1,0
-650,-641,1,0
-650,-641,1,0
-629,-641,1,0
-608,-641,1,0
-586,-641,1,0
-565,-641,1,0
-544,-641,1,0
-522,-641,1,0
-501,-641,0,1
-480,-641,0,1
-458,-641,0,1
-437,-641,0,1
-415,-641,0,1
-394,-641,0,1
-373,-641,0,1
-351,-641,0,1
-330,-641,0,1
-309,-641,0,1
-287,-641,0,1
-266,-641,0,1
-245,-641,0,1
-223,-641,0,1
-202,-641,0,1
-180,-641,0,1
-159,-641,1,0
-138,-641,1,0
-116,-641,1,0
-95,-641,1,0
-74,-641,1,0
-52,-641,1,0
-31,-641,1,0
-9,-641,1,0
12,-641,1,0
33,-641,1,0
50,-641,1,0
-650,-639,1,0
-650,-639,1,0
-629,-639,1,0
-608,-639,1,0
-587,-639,1,0
-565,-639,1,0
-544,-639,1,0
-523,-639,1,0
-501,-639,1,0
-480,-639,0,1
-459,-639,0,1
-438,-639,0,1
-416,-639,0,1
-395,-639,0,1
-374,-639,0,1
-352,-639,0,1
-331,-639,0,1
-310,-639,0,1
-288,-639,0,1
-267,-639,0,1
-246,-639,0,1
-225,-639,0,1
-203,-639,0,1
-182,-639,0,1
-161,-639,0,1
-139,-639,1,0
-118,-639,1,0
-97,-639,1,0
-75,-639,1,0
-54,-639,1,0
-33,-639,1,0
-12,-639,1,0
10,-639,1,0
31,-639,1,0
50,-639,1,0
-650,-509,1,0
-650,-509,1,0
-634,-509,1,0
-617,-509,1,0
-600,-509,1,0
-583,-509,1,0
-566,-509,1,0
-549,-509,1,0
-532,-509,1,0
-515,-509,0,1
-498,-509,0,1
-481,-509,0,1
-464,-509,0,1
-447,-509,0,1
-430,-509,0,1
-413,-509,0,1
-396,-509,0,1
-379,-509,0,1
-362,-509,0,1
-345,-509,0,1
-328,-509,0,1
-311,-509,0,1
-294,-509,0,1
-277,-509,0,1
-260,-509,0,1
-243,-509,0,1
-226,-509,0,1
-209,-509,0,1
-192,-509,0,1
-175,-509,0,1
-158,-509,0,1
-142,-509,0,1
-125,-509,1,0
-108,-509,1,0
-91,-509,1,0
-74,-509,1,0
-57,-509,1,0
-40,-509,1,0
-23,-509,1,0
-6,-509,1,0
11,-509,1,0
28,-509,1,0
45,-509,1,0
50,-509,1,0
-650,-457,1,0
-650,-457,1,0
-635,-457,1,0
-620,-457,1,0
-605,-457,1,0
-590,-457,1,0
-574,-457,1,0
-559,-457,1,0
-544,-457,0,1
-529,-457,0,1
-513,-457,0,1
-498,-457,0,1
-483,-457,0,1
-468,-457,0,1
-452,-457,0,1
-437,-457,0,1
-422,-457,0,1
-407,-457,0,1
-392,-457,0,1
-376,-457,0,1
-361,-457,0,1
-346,-457,0,1
-331,-457,0,1
-315,-457,0,1
-300,-457,0,1
-285,-457,0,1
-270,-457,0,1
-254,-457,0,1
-239,-457,0,1
-224,-457,0,1
-209,-457,0,1
-193,-457,0,1
-178,-457,0,1
-163,-457,1,0
-148,-457,1,0
-133,-457,1,0
-117,-457,1,0
-102,-457,1,0
-87,-457,1,0
-72,-457,1,0
-56,-457,1,0
-41,-457,1,0
-26,-457,1,0
-11,-457,1,0
5,-457,1,0
20,-457,1,0
35,-457,1,0
50,-457,1,0
-650,-343,1,0
-650,-343,1,0
-639,-343,1,0
-628,-343,1,0
-616,-343,1,0
-605,-343,1,0
-593,-343,1,0
-582,-343,0,1
-570,-343,0,1
-559,-343,0,1
-548,-343,0,1
-536,-343,0,1
-525,-343,0,1
-513,-343,0,1
-502,-343,0,1
-490,-343,0,1
-479,-343,0,1
-468,-343,0,1
-456,-343,0,1
-445,-343,0,1
-433,-343,0,1
-422,-343,0,1
-410,-343,0,1
-399,-343,0,1
-388,-343,0,1
-376,-343,0,1
-365,-343,0,1
-353,-343,0,1
-342,-343,0,1
-330,-343,0,1
-319,-343,0,1
-308,-343,0,1
-296,-343,0,1
-285,-343,0,1
-273,-343,0,1
-262,-343,0,1
-250,-343,0,1
-239,-343,0,1
-227,-343,0,1
-216,-343,0,1
-205,-343,0,1
-193,-343,0,1
-182,-343,1,0
-170,-343,1,0
-159,-343,1,0
-147,-343,1,0
-136,-343,1,0
-125,-343,1,0
-113,-343,1,0
-102,-343,1,0
-90,-343,1,0
-79,-343,1,0
-67,-343,1,0
-56,-343,1,0
-45,-343,1,0
-33,-343,1,0
-22,-343,1,0
-10,-343,1,0
1,-343,1,0
13,-343,1,0
24,-343,1,0
35,-343,0,1
47,-343,0,1
50,-343,0,1
-650,-581,0,1
-650,-581,0,1
-631,-581,0,1
-612,-581,0,1
-592,-581,0,1
-573,-581,0,1
-554,-581,0,1
-534,-581,0,1
-515,-581,0,1
-496,-581,0,1
-476,-581,0,1
-457,-581,0,1
-437,-581,0,1
-418,-581,0,1
-399,-581,0,1
-379,-581,0,1
-360,-581,0,1
-341,-581,0,1
-321,-581,0,1
-302,-581,0,1
-283,-581,0,1
-263,-581,0,1
-244,-581,0,1
-224,-581,0,1
-205,-581,0,1
-186,-581,0,1
-166,-581,1,0
-147,-581,1,0
-128,-581,1,0
-108,-581,1,0
-89,-581,1,0
-69,-581,1,0
-50,-581,1,0
-31,-581,1,0
-11,-581,1,0
8,-581,1,0
27,-581,1,0
47,-581,1,0
50,-581,1,0
-650,-626,1,0
-650,-626,1,0
-630,-626,1,0
-609,-626,1,0
-588,-626,1,0
-567,-626,1,0
-546,-626,1,0
-525,-626,1,0
-504,-626,0,1
-484,-626,0,1
-463,-626,0,1
-442,-626,0,1
-421,-626,0,1
-400,-626,0,1
-379,-626,0,1
-358,-626,0,1
-337,-626,0,1
-317,-626,0,1
-296,-626,0,1
-275,-626,0,1
-254,-626,0,1
-233,-626,0,1
-212,-626,1,0
-191,-626,1,0
-171,-626,1,0
-150,-626,1,0
-129,-626,1,0
-108,-626,1,0
-87,-626,1,0
-66,-626,1,0
-45,-626,1,0
-24,-626,1,0
-4,-626,1,0
17,-626,1,0
38,-626,1,0
50,-626,1,0
-650,-337,1,0
-650,-337,1,0
-639,-337,1,0
-628,-337,1,0
-617,-337,1,0
-606,-337,1,0
-594,-337,1,0
-583,-337,1,0
-572,-337,0,1
-561,-337,0,1
-549,-337,0,1
-538,-337,0,1
-527,-337,0,1
-516,-337,0,1
-504,-337,0,1
-493,-337,0,1
-482,-337,0,1
-471,-337,0,1
-460,-337,0,1
-448,-337,0,1
-437,-337,0,1
-426,-337,0,1
-415,-337,0,1
-403,-337,0,1
-392,-337,0,1
-381,-337,0,1
-370,-337,0,1
-358,-337,0,1
-347,-337,0,1
-336,-337,0,1
-325,-337,0,1
-313,-337,0,1
-302,-337,0,1
-291,-337,0,1
-280,-337,0,1
-269,-337,0,1
-257,-337,0,1
-246,-337,0,1
-235,-337,0,1
-224,-337,0,1
-212,-337,0,1
-201,-337,0,1
-190,-337,0,1
-179,-337,0,1
-167,-337,0,1
-156,-337,0,1
-145,-337,0,1
-134,-337,1,0
-123,-337,1,0
-111,-337,1,0
-100,-337,1,0
-89,-337,1,0
-78,-337,1,0
-66,-337,1,0
-55,-337,1,0
-44,-337,1,0
-33,-337,1,0
-21,-337,1,0
-10,-337,1,0
1,-337,1,0
12,-337,1,0
24,-337,1,0
35,-337,1,0
46,-337,1,0
50,-337,1,0
-650,-620,1,0
-650,-620,1,0
-630,-620,1,0
-609,-620,1,0
-589,-620,0,1
-568,-620,0,1
-547,-620,0,1
-527,-620,0,1
-506,-620,0,1
-485,-620,0,1
-465,-620,0,1
-444,-620,0,1
-423,-620,0,1
-403,-620,0,1
-382,-620,0,1
-361,-620,0,1
-341,-620,0,1
-320,-620,0,1
-299,-620,0,1
-279,-620,0,1
-258,-620,0,1
-237,-620,0,1
-217,-620,0,1
-196,-620,1,0
-175,-620,1,0
-155,-620,1,0
-134,-620,1,0
-113,-620,1,0
-93,-620,1,0
-72,-620,1,0
-51,-620,1,0
-31,-620,1,0
-10,-620,1,0
11,-620,1,0
31,-620,1,0
50,-620,1,0
-650,-558,1,0
-650,-558,1,0
-632,-558,1,0
-613,-558,1,0
-595,-558,1,0
-576,-558,1,0
-557,-558,1,0
-539,-558,1,0
-520,-558,0,1
-502,-558,0,1
-483,-558,0,1
-464,-558,0,1
-446,-558,0,1
-427,-558,0,1
-409,-558,0,1
-390,-558,0,1
-371,-558,0,1
-353,-558,0,1
-334,-558,0,1
-316,-558,0,1
-297,-558,0,1
-278,-558,0,1
-260,-558,1,0
-241,-558,1,0
-223,-558,1,0
-204,-558,1,0
-185,-558,1,0
-167,-558,1,0
-148,-558,1,0
-130,-558,1,0
-111,-558,1,0
-92,-558,1,0
-74,-558,1,0
-55,-558,1,0
-37,-558,1,0
-18,-558,1,0
1,-558,1,0
19,-558,1,0
38,-558,1,0
50,-558,1,0
-650,-739,1,0
-650,-739,1,0
-626,-739,1,0
-601,-739,1,0
-577,-739,0,1
-552,-739,0,1
-527,-739,0,1
-503,-739,0,1
-478,-739,0,1
-453,-739,0,1
-429,-739,0,1
-404,-739,0,1
-380,-739,0,1
-355,-739,0,1
-330,-739,0,1
-306,-739,0,1
-281,-739,0,1
-256,-739,0,1
-232,-739,0,1
-207,-739,0,1
-182,-739,1,0
-158,-739,1,0
-133,-739,1,0
-109,-739,1,0
-84,-739,1,0
-59,-739,1,0
-35,-739,1,0
-10,-739,1,0
15,-739,1,0
39,-739,1,0
50,-739,1,0
-650,-516,1,0
-650,-516,1,0
-633,-516,1,0
-616,-516,1,0
-599,-516,1,0
-582,-516,1,0
-564,-516,1,0
-547,-516,1,0
-530,-516,1,0
-513,-516,0,1
-496,-516,0,1
-478,-516,0,1
-461,-516,0,1
-444,-516,0,1
-427,-516,0,1
-410,-516,0,1
-392,-516,0,1
-375,-516,0,1
-358,-516,0,1
-341,-516,0,1
-324,-516,0,1
-306,-516,0,1
-289,-516,0,1
-272,-516,0,1
-255,-516,0,1
-238,-516,0,1
-220,-516,1,0
-203,-516,1,0
-186,-516,1,0
-169,-516,1,0
-152,-516,1,0
-134,-516,1,0
-117,-516,1,0
-100,-516,1,0
-83,-516,1,0
-66,-516,1,0
-48,-516,1,0
-31,-516,1,0
-14,-516,1,0
3,-516,1,0
20,-516,1,0
38,-516,1,0
50,-516,1,0
-650,-575,1,0
-650,-575,1,0
-631,-575,1,0
-612,-575,1,0
-593,-575,1,0
-574,-575,0,1
-555,-575,0,1
-536,-575,0,1
-516,-575,0,1
-497,-575,0,1
-478,-575,0,1
-459,-575,0,1
-440,-575,0,1
-421,-575,0,1
-401,-575,0,1
-382,-575,0,1
-363,-575,0,1
-344,-575,0,1
-325,-575,0,1
-306,-575,0,1
-286,-575,0,1
-267,-575,0,1
-248,-575,0,1
-229,-575,1,0
-210,-575,1,0
-191,-575,1,0
-171,-575,1,0
-152,-575,1,0
-133,-575,1,0
-114,-575,1,0
-95,-575,1,0
-76,-575,1,0
-56,-575,1,0
-37,-575,1,0
-18,-575,1,0
1,-575,1,0
20,-575,1,0
39,-575,1,0
50,-575,1,0
-650,-355,1,0
-650,-355,1,0
-639,-355,1,0
-627,-355,1,0
-615,-355,1,0
-603,-355,1,0
-591,-355,0,1
-579,-355,0,1
-568,-355,0,1
-556,-355,0,1
-544,-355,0,1
-532,-355,0,1
-520,-355,0,1
-508,-355,0,1
-497,-355,0,1
-485,-355,0,1
-473,-355,0,1
-461,-355,0,1
-449,-355,0,1
-437,-355,0,1
-426,-355,0,1
-414,-355,0,1
-402,-355,0,1
-390,-355,0,1
-378,-355,0,1
-366,-355,0,1
-355,-355,0,1
-343,-355,0,1
-331,-355,0,1
-319,-355,0,1
-307,-355,0,1
-295,-355,0,1
-284,-355,0,1
-272,-355,0,1
-260,-355,0,1
-248,-355,0,1
-236,-355,0,1
-224,-355,1,0
-213,-355,1,0
-201,-355,1,0
-189,-355,1,0
-177,-355,1,0
-165,-355,1,0
-153,-355,1,0
-142,-355,1,0
-130,-355,1,0
-118,-355,1,0
-106,-355,1,0
-94,-355,1,0
-82,-355,1,0
-71,-355,1,0
-59,-355,1,0
-47,-355,1,0
-35,-355,1,0
-23,-355,1,0
-650,-440,1,0
-650,-763,1,0
-650,-763,1,0
-625,-763,1,0
-600,-763,1,0
-574,-763,1,0
-549,-763,0,1
-523,-763,0,1
-498,-763,0,1
-472,-763,0,1
-447,-763,0,1
-422,-763,0,1
-396,-763,0,1
-371,-763,0,1
-345,-763,0,1
-320,-763,0,1
-294,-763,0,1
-269,-763,0,1
-244,-763,0,1
-218,-763,0,1
-193,-763,0,1
-167,-763,0,1
-142,-763,0,1
-116,-763,1,0
-91,-763,1,0
-66,-763,1,0
-40,-763,1,0
-15,-763,1,0
11,-763,1,0
36,-763,1,0
50,-763,1,0
-650,-494,1,0
-650,-494,1,0
-634,-494,1,0
-618,-494,1,0
-601,-494,1,0
-585,-494,1,0
-568,-494,1,0
-552,-494,1,0
-535,-494,1,0
-519,-494,0,1
-502,-494,0,1
-486,-494,0,1
-469,-494,0,1
-453,-494,0,1
-436,-494,0,1
-420,-494,0,1
-403,-494,0,1
-387,-494,0,1
-371,-494,0,1
-354,-494,0,1
-338,-494,0,1
-321,-494,0,1
-305,-494,0,1
-288,-494,0,1
-272,-494,0,1
-255,-494,0,1
-239,-494,0,1
-222,-494,0,1
-206,-494,0,1
-189,-494,0,1
-173,-494,0,1
-157,-494,0,1
-140,-494,0,1
-124,-494,0,1
-107,-494,1,0
-91,-494,1,0
-74,-494,1,0
-58,-494,1,0
-41,-494,1,0
-25,-494,1,0
-8,-494,1,0
8,-494,1,0
25,-494,1,0
41,-494,1,0
50,-494,1,0
-650,-449,1,0
-650,-449,1,0
-636,-449,1,0
-621,-449,1,0
-606,-449,1,0
-591,-449,1,0
-576,-449,1,0
-561,-449,1,0
-546,-449,1,0
-531,-449,0,1
-516,-449,0,1
-501,-449,0,1
-486,-449,0,1
-471,-449,0,1
-456,-449,0,1
-441,-449,0,1
-426,-449,0,1
-411,-449,0,1
-396,-449,0,1
-381,-449,0,1
-366,-449,0,1
-351,-449,0,1
-336,-449,0,1
-321,-449,0,1
-306,-449,0,1
-291,-449,0,1
-276,-449,0,1
-261,-449,0,1
-246,-449,0,1
-231,-449,0,1
-216,-449,0,1
-202,-449,0,1
-187,-449,0,1
-172,-449,0,1
-157,-449,0,1
-142,-449,0,1
-127,-449,0,1
-112,-449,1,0
-97,-449,1,0
-82,-449,1,0
-67,-449,1,0
-52,-449,1,0
-37,-449,1,0
-22,-449,1,0
-7,-449,1,0
8,-449,1,0
23,-449,1,0
38,-449,1,0
50,-449,1,0
-650,-372,1,0
-650,-372,1,0
-638,-372,1,0
-626,-372,1,0
-613,-372,1,0
-601,-372,1,0
-589,-372,1,0
-576,-372,1,0
-564,-372,0,1
-551,-372,0,1
-539,-372,0,1
-527,-372,0,1
-514,-372,0,1
-502,-372,0,1
-489,-372,0,1
-477,-372,0,1
-465,-372,0,1
-452,-372,0,1
-440,-372,0,1
-427,-372,0,1
-415,-372,0,1
-403,-372,0,1
-390,-372,0,1
-378,-372,0,1
-365,-372,0,1
-353,-372,0,1
-341,-372,0,1
-328,-372,0,1
-316,-372,0,1
-303,-372,0,1
-291,-372,0,1
-279,-372,0,1
-266,-372,0,1
-254,-372,0,1
-241,-372,0,1
-229,-372,0,1
-217,-372,0,1
-204,-372,0,1
-192,-372,0,1
-179,-372,0,1
-167,-372,0,1
-155,-372,0,1
-142,-372,0,1
-130,-372,0,1
-117,-372,1,0
-105,-372,1,0
-93,-372,1,0
-80,-372,1,0
-68,-372,1,0
-55,-372,1,0
-43,-372,1,0
-31,-372,1,0
-18,-372,1,0
-6,-372,1,0
7,-372,1,0
19,-372,1,0
31,-372,1,0
44,-372,1,0
50,-372,1,0
-650,-391,1,0
-650,-391,1,0
-637,-391,1,0
-624,-391,1,0
-611,-391,1,0
-598,-391,1,0
-585,-391,1,0
-572,-391,0,1
-559,-391,0,1
-546,-391,0,1
-533,-391,0,1
-520,-391,0,1
-507,-391,0,1
-494,-391,0,1
-481,-391,0,1
-468,-391,0,1
-455,-391,0,1
-442,-391,0,1
-429,-391,0,1
-416,-391,0,1
-403,-391,0,1
-390,-391,0,1
-377,-391,0,1
-364,-391,0,1
